"ID","GRIDCODE","gridcode_1","fire_id","F_AREA","score.building","score.habitat","score.invasive","score.isol","score.RelAbundance","Total","RelativeTotal","Rank"
"35518","113","113","WA4724812058320120908",4500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35519","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35520","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35521","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35522","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"35526","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35527","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35534","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35537","113","113","WA4724812058320120908",9000,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"35540","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35544","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35545","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35547","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35550","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35553","113","113","WA4724812058320120908",4500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35556","113","113","WA4724812058320120908",10800,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"35559","113","113","WA4724812058320120908",2700,0,0,0,0.163163403289601,0.510568094873757,0.673731498163358,0.02,3456.5
"35561","113","113","WA4724812058320120908",8100,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"35565","113","113","WA4724812058320120908",1800,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"35571","113","113","WA4724812058320120908",3600,0,0,0,0.128991996294937,0.873565416985463,1.0025574132804,0.02,2599
"35579","113","113","WA4724812058320120908",18900,0,0,0,0.203954254112001,0.88571155317521,1.08966580728721,0.02,1327.5
"35584","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35586","113","113","WA4724812058320120908",8100,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35587","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35589","113","113","WA4724812058320120908",2700,0,0,0,0.122372552467201,0.510568094873757,0.632940647340957,0.01,3493.5
"35591","113","113","WA4724812058320120908",52200,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"35594","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35599","113","113","WA4724812058320120908",7200,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35612","113","113","WA4724812058320120908",6300,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35615","113","113","WA4724812058320120908",5400,0,0,0,0.0815817016448004,0.870600612088753,0.952182313733553,0.02,2840.5
"35616","113","113","WA4724812058320120908",1800,0,0.5,0,0.0166005300541126,0.510568094873757,1.02716862492787,0.02,2403
"35619","113","113","WA4724812058320120908",7200,0,0.5,0.896699331502236,0.0407908508224002,0.510568094873757,1.94805827719839,0.04,171
"35622","113","113","WA4724812058320120908",1800,0,0.5,0,0.0912111152989401,0.510568094873757,1.1017792101727,0.02,1101.5
"35625","113","113","WA4724812058320120908",4500,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"35627","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35630","113","113","WA4724812058320120908",4500,0,0,0,0.18242223059788,0.88571155317521,1.06813378377309,0.02,1464
"35631","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35632","113","113","WA4724812058320120908",3600,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35634","113","113","WA4724812058320120908",2700,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"35635","113","113","WA4724812058320120908",8100,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35636","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35639","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35641","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35642","113","113","WA4724812058320120908",6300,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35644","113","113","WA4724812058320120908",27000,0,0,0,0.0815817016448004,0.88571155317521,0.967293254820011,0.02,2749
"35647","113","113","WA4724812058320120908",1800,0,0,0,0.566684610332197,0.873565416985463,1.44025002731766,0.03,492
"35648","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.873565416985463,0.914356267807863,0.02,3047
"35653","113","113","WA4724812058320120908",9900,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35666","113","113","WA4724812058320120908",11700,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"35668","113","113","WA4724812058320120908",1800,0,0,0,0.244745104934401,0.958540550879878,1.20328565581428,0.03,798
"35670","113","113","WA4724812058320120908",4500,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35671","113","113","WA4724812058320120908",5400,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35675","113","113","WA4724812058320120908",15300,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"35677","113","113","WA4724812058320120908",14400,0,0,0,0,0.870600612088753,0.870600612088753,0.02,3398.5
"35678","113","113","WA4724812058320120908",1800,0,0.5,0,0,0.873565416985463,1.37356541698546,0.03,695.5
"35679","113","113","WA4724812058320120908",3600,0,0.5,0.793296689501133,0.0407908508224002,0.873565416985463,2.207652957309,0.05,41
"35683","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35685","113","113","WA4724812058320120908",27000,0,0,0.311578451562191,0.0407908508224002,0.873565416985463,1.22593471937005,0.03,775
"35686","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35689","113","113","WA4724812058320120908",1800,0,0,0,0.0815817016448004,0.510568094873757,0.592149796518557,0.01,3599.5
"35690","113","113","WA4724812058320120908",7200,0,0,0,0.0407908508224002,0.873565416985463,0.914356267807863,0.02,3047
"35693","113","113","WA4724812058320120908",16200,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35694","113","113","WA4724812058320120908",4500,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35697","113","113","WA4724812058320120908",3600,0,0,0,0.0815817016448004,0.870600612088753,0.952182313733553,0.02,2840.5
"35698","113","113","WA4724812058320120908",1800,0,0,0,0,0.870600612088753,0.870600612088753,0.02,3398.5
"35702","113","113","WA4724812058320120908",4500,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"35703","113","113","WA4724812058320120908",1800,0,0.5,0.907795589704152,0.0576869744537761,0.990483932670237,2.45596649682817,0.06,11
"35704","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35710","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"35713","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"35715","113","113","WA4724812058320120908",5400,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"35719","113","113","WA4724812058320120908",3600,0,0,0,0.163163403289601,0.958540550879878,1.12170395416948,0.03,1052
"35730","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35732","113","113","WA4724812058320120908",6300,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"35734","113","113","WA4724812058320120908",10800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35737","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35739","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35741","113","113","WA4724812058320120908",3600,0,0,0,0.122372552467201,0.510568094873757,0.632940647340957,0.01,3493.5
"35745","113","113","WA4724812058320120908",2700,0,0,0,0,0.88571155317521,0.88571155317521,0.02,3351
"35750","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35751","113","113","WA4724812058320120908",3600,0,0.5,0.928532287053417,0.0407908508224002,0.873565416985463,2.34288855486128,0.05,31
"35755","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35756","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35760","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35765","113","113","WA4724812058320120908",2700,0,0,0,0.0576869744537761,0.510568094873757,0.568255069327533,0.01,3669.5
"35766","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35769","113","113","WA4724812058320120908",4500,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35771","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35772","113","113","WA4724812058320120908",8100,0,0,0,0,0.870600612088753,0.870600612088753,0.02,3398.5
"35773","113","113","WA4724812058320120908",1800,0,0,0,0,1,1,0.02,2606.5
"35775","113","113","WA4724812058320120908",1800,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"35778","113","113","WA4724812058320120908",48600,0,0,0.497470247536836,0.0407908508224002,0.510568094873757,1.04882919323299,0.02,2295
"35780","113","113","WA4724812058320120908",8100,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35786","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.873565416985463,1.45514711863026,0.03,466.5
"35788","113","113","WA4724812058320120908",9000,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"35790","113","113","WA4724812058320120908",1800,0,0,0,0.115373948907552,0.510568094873757,0.625942043781309,0.01,3516.5
"35793","113","113","WA4724812058320120908",4500,0,0,0,0.0815817016448004,0.870600612088753,0.952182313733553,0.02,2840.5
"35794","113","113","WA4724812058320120908",1800,0,0,0,0.0815817016448004,0.510568094873757,0.592149796518557,0.01,3599.5
"35796","113","113","WA4724812058320120908",9900,0,0,0,0.122372552467201,0.870600612088753,0.992973164555953,0.02,2704
"35797","113","113","WA4724812058320120908",1800,0,0,0,0.128991996294937,0.870600612088753,0.99959260838369,0.02,2615
"35799","113","113","WA4724812058320120908",3600,0,0.5,0,0,0.873565416985463,1.37356541698546,0.03,695.5
"35801","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35802","113","113","WA4724812058320120908",25200,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35804","113","113","WA4724812058320120908",2700,0,0.5,0,0.115373948907552,0.510568094873757,1.12594204378131,0.03,1035
"35808","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35810","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35811","113","113","WA4724812058320120908",1800,0,0.5,0,0.0912111152989401,0.510568094873757,1.1017792101727,0.02,1101.5
"35815","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35817","113","113","WA4724812058320120908",10800,0,0,0,0.0815817016448004,0.510568094873757,0.592149796518557,0.01,3599.5
"35819","113","113","WA4724812058320120908",6300,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35824","113","113","WA4724812058320120908",1800,0,0,0,0.0912111152989401,0.870600612088753,0.961811727387693,0.02,2773
"35825","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35827","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35830","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35831","113","113","WA4724812058320120908",4500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35832","113","113","WA4724812058320120908",3600,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"35833","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"35835","113","113","WA4724812058320120908",4500,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35836","113","113","WA4724812058320120908",9000,0,0.5,0.894110374081252,0.0407908508224002,0.510568094873757,1.94546931977741,0.04,174
"35838","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35842","113","113","WA4724812058320120908",1800,0,0,0,0.0576869744537761,0.870600612088753,0.928287586542529,0.02,2897
"35843","113","113","WA4724812058320120908",2700,0,0.5,0.841456695312561,0.0407908508224002,0.510568094873757,1.89281564100872,0.04,200
"35846","113","113","WA4724812058320120908",10800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35847","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"35848","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"35853","113","113","WA4724812058320120908",1800,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"35854","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35857","113","113","WA4724812058320120908",8100,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"35860","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35866","113","113","WA4724812058320120908",6300,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35867","113","113","WA4724812058320120908",9000,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35868","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35869","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35870","113","113","WA4724812058320120908",1800,0,0.5,0.900154004566486,0.0407908508224002,0.510568094873757,1.95151295026264,0.04,167
"35871","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35872","113","113","WA4724812058320120908",13500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35877","113","113","WA4724812058320120908",3600,0,0,0,0.554815554487103,0.870600612088753,1.42541616657586,0.03,524
"35886","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35888","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35889","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35891","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35893","113","113","WA4724812058320120908",5400,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35896","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35897","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35898","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.870600612088753,1.41139146291115,0.03,651.5
"35899","113","113","WA4724812058320120908",2700,0,0,0,0.0815817016448004,0.510568094873757,0.592149796518557,0.01,3599.5
"35901","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"35902","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35903","113","113","WA4724812058320120908",20700,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"35904","113","113","WA4724812058320120908",4500,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35907","113","113","WA4724812058320120908",14400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35909","113","113","WA4724812058320120908",4500,0,0.5,0.994462757378908,0.0407908508224002,0.510568094873757,2.04582170307507,0.05,79
"35910","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35917","113","113","WA4724812058320120908",4500,0,0.5,0.998081532278872,0.0407908508224002,0.510568094873757,2.04944047797503,0.05,72
"35918","113","113","WA4724812058320120908",2700,0,0.5,0,0.0576869744537761,0.870600612088753,1.42828758654253,0.03,506
"35919","113","113","WA4724812058320120908",2700,0,0,0,0.0815817016448004,0.870600612088753,0.952182313733553,0.02,2840.5
"35920","113","113","WA4724812058320120908",2700,0,0,0,0.203954254112001,0.870600612088753,1.07455486620075,0.02,1355.5
"35924","113","113","WA4724812058320120908",1800,0,0,0,0.122372552467201,0.510568094873757,0.632940647340957,0.01,3493.5
"35926","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35927","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35929","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35931","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35932","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35933","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35934","113","113","WA4724812058320120908",7200,0,0,0,0,0.870600612088753,0.870600612088753,0.02,3398.5
"35935","113","113","WA4724812058320120908",2700,0,0.5,0,0.0815817016448004,0.873565416985463,1.45514711863026,0.03,466.5
"35936","113","113","WA4724812058320120908",7200,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35937","113","113","WA4724812058320120908",1800,0,0.5,0.9058858482484,0.0407908508224002,0.510568094873757,1.95724479394456,0.04,157
"35938","113","113","WA4724812058320120908",14400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35940","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35942","113","113","WA4724812058320120908",5400,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35944","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"35945","113","113","WA4724812058320120908",5400,0,0.5,0.9185052590811,0.0407908508224002,0.510568094873757,1.96986420477726,0.04,147
"35948","113","113","WA4724812058320120908",2700,0,0,0,0.122372552467201,0.510568094873757,0.632940647340957,0.01,3493.5
"35949","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35951","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.873565416985463,0.914356267807863,0.02,3047
"35956","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35957","113","113","WA4724812058320120908",9000,0,0,0,0.122372552467201,0.870600612088753,0.992973164555953,0.02,2704
"35958","113","113","WA4724812058320120908",5400,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35960","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35962","113","113","WA4724812058320120908",1800,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"35963","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"35966","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35967","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35969","113","113","WA4724812058320120908",14400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35971","113","113","WA4724812058320120908",5400,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35974","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"35978","113","113","WA4724812058320120908",2700,0,0.5,0.912176662755419,0.0912111152989401,0.510568094873757,2.01395587292812,0.05,115
"35983","113","113","WA4724812058320120908",2700,0,0,0,0.122372552467201,0.870600612088753,0.992973164555953,0.02,2704
"35984","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"35986","113","113","WA4724812058320120908",6300,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"35991","113","113","WA4724812058320120908",7200,0,0.5,0.996230031980525,0.0407908508224002,0.510568094873757,2.04758897767668,0.05,76
"35993","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"35996","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"36001","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"36002","113","113","WA4724812058320120908",9000,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"36006","113","113","WA4724812058320120908",1800,0,0,0,1,0.873565416985463,1.87356541698546,0.04,213
"36008","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"36009","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"36012","113","113","WA4724812058320120908",1800,0,0.5,0.837662974642197,0.0820708234353706,0.510568094873757,1.93030189295132,0.04,180
"36016","113","113","WA4724812058320120908",9000,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"36020","113","113","WA4724812058320120908",4500,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"36021","113","113","WA4724812058320120908",2700,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"36022","113","113","WA4724812058320120908",2700,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"36026","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"36028","113","113","WA4724812058320120908",1800,0,0,0,0.336369972999138,0.510568094873757,0.846938067872895,0.02,3414
"36032","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"36034","113","113","WA4724812058320120908",6300,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"36038","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"36039","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"36040","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"36045","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"36047","113","113","WA4724812058320120908",6300,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"36052","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"36054","113","113","WA4724812058320120908",1800,0,0,0,0.0912111152989401,0.88571155317521,0.976922668474151,0.02,2730.5
"36055","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"36056","113","113","WA4724812058320120908",4500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"36057","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"36061","113","113","WA4724812058320120908",5400,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"36063","113","113","WA4724812058320120908",2700,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"36065","113","113","WA4724812058320120908",1800,0,0,0,0.168184986499569,0.870600612088753,1.03878559858832,0.02,2323
"36071","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"36074","113","113","WA4724812058320120908",1800,0,0,0,0.203954254112001,0.870600612088753,1.07455486620075,0.02,1355.5
"36075","113","113","WA4724812058320120908",2700,0,0,0,0.0815817016448004,0.870600612088753,0.952182313733553,0.02,2840.5
"36076","113","113","WA4724812058320120908",1800,0,0,0,0.0815817016448004,0.870600612088753,0.952182313733553,0.02,2840.5
"36078","113","113","WA4724812058320120908",1800,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"36082","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"36086","113","113","WA4724812058320120908",4500,0,0,0.984815936264426,0.0815817016448004,0.510568094873757,1.57696573278298,0.04,284
"36100","113","113","WA4724812058320120908",17100,0,0,0,0.115373948907552,0.510568094873757,0.625942043781309,0.01,3516.5
